loss_act,loss_q,loss_q2,loss_ent,reward
-0.0163393896073102,0.0025456945877522,0.0068097226321697,-0.3185486793518066,0.1031784142429025
-0.2673079371452331,0.0049416101537644,0.0079342760145664,-0.2579470872879028,0.201009456448611
-0.2301181256771087,0.0012025128817185,0.0011444458505138,-0.5410346984863281,0.2086999225911988
-0.018217746168375,0.0005949735641479,0.0003905641788151,-0.2040261030197143,0.0
-0.0114225102588534,0.0008042713161557,0.0003685950359795,-0.2372211217880249,0.0
-0.5715484619140625,0.0284653753042221,0.0334157720208168,-0.7004908323287964,0.7569693834313751
-0.2124989926815033,0.1255001425743103,0.1266701072454452,-0.2535440921783447,0.564057206664954
-0.2771030366420746,0.0777777284383773,0.0784282237291336,-0.3733071088790893,0.0
-0.0974760502576828,0.0769223347306251,0.0934572294354438,-0.384499192237854,0.4038863185730396
-0.5734162926673889,0.0174331124871969,0.0178227294236421,-0.7927039861679077,0.4379001446988266
-0.6790664792060852,0.0017802539514377,0.0010713181691244,-1.325395941734314,0.7280132666575496
-0.3347374498844147,0.0460995137691497,0.0503067038953304,-0.7397502660751343,0.5595264083303977
-0.4467989206314087,0.1273326277732849,0.1238811910152435,-0.7441474199295044,0.7840220482671408
-0.0654548555612564,0.0035004108212888,0.0072068674489855,-0.3745883703231811,0.0
-0.4198768734931946,0.0454715006053447,0.0490497536957263,-0.5725131034851074,0.6467700542236916
-0.0171912088990211,0.0005318232579156,0.0007895214948803,-0.2959648370742798,0.0
-0.0124899009242653,0.0004281029978301,0.0006754585774615,-0.065162181854248,0.0
-0.0034886724315583,0.0001520381629234,0.0005021325196139,-0.1348688602447509,0.0
-0.1052036881446838,0.0081222848966717,0.0077610495500266,-0.3760207891464233,0.0240705637192742
-0.0247693844139575,0.0009685275726951,0.001462354324758,-0.4002531766891479,0.0
-0.0007164948619902,7.656061825400684e-06,9.320039680460468e-06,-0.2141296863555908,0.006863773554124
-0.0497873574495315,0.0036435998044908,0.0041316514834761,-0.4065030813217163,0.0
0.0378737188875675,0.0009047480416484,1.854330184869468e-05,-0.050587773323059,0.0
-0.0871112793684005,0.0609984062612056,0.0629248991608619,-0.1534184217453003,0.3319579018806595
-0.0500660501420497,0.0014415205223485,0.0016366738127544,-0.2900648117065429,0.0
-0.0253325402736663,0.0010384344495832,0.0008640152518637,-0.3528043031692505,0.0
-0.3531031608581543,0.2230212241411209,0.2179884761571884,-0.7355715036392212,0.8326856350589558
-0.2496617883443832,0.3226629495620727,0.3289953470230102,-0.4081096649169922,0.824071984778368
-0.1585160195827484,5.195898120291531e-05,4.316584181651706e-06,-0.6320894956588745,0.1695686206408811
-0.3786093890666961,0.0531427711248397,0.0552494935691356,-0.6067072153091431,0.6227248418989911
-0.0378555171191692,0.0021380798425525,0.0022526641841977,-0.5322741270065308,0.0
-0.2925940752029419,0.0080390656366944,0.0087417708709836,-0.8655649423599243,0.2141582558034838
-0.0176188796758651,0.0010615471983328,0.0014022400137037,-0.5268881320953369,0.0
-0.2271771728992462,0.0386344604194164,0.0379480645060539,-0.5992716550827026,0.0429200414030617
-0.0055876933038234,2.3808110199752264e-05,2.484559445292689e-06,-0.8516653776168823,0.0
-0.3172656595706939,0.1012134402990341,0.108744204044342,-0.7470778226852417,0.0
0.0042309784330427,6.397570541594177e-05,1.2618351320270447e-05,-0.8825136423110962,0.0
-0.0723611414432525,0.0076164025813341,0.0071494751609861,-0.8152729272842407,0.0
-0.5691590905189514,0.0032640593126416,0.0033951124642044,-0.4479521512985229,0.5131585487742739
-0.4559713304042816,0.0005866844439879,0.0006204592646099,-0.6029413938522339,0.4782656869798681
-0.01388337649405,0.0014778297627344,0.0007132600294426,-0.6878629922866821,0.0
0.0159218497574329,1.262150180991739e-05,4.001447450718842e-05,-0.9364358186721802,0.0
0.0217285044491291,3.921923052985221e-05,7.759322215861175e-06,-0.8130592107772827,0.0
-0.4038248658180237,0.14578478038311,0.1480355560779571,-0.3653821945190429,0.0274313355473199
0.0105719398707151,1.4301583178166766e-05,0.0001321348536293,-0.8035825490951538,0.0
-0.401626318693161,0.04039241746068,0.038422480225563,-0.5809272527694702,0.2186819168729424
-0.0019264239817857,0.0001579897652845,0.0002655259741004,-0.8562237024307251,0.0
0.0174954943358898,2.946004315163009e-05,1.045965291268658e-06,-0.5701261758804321,0.0
-0.4447842836380005,0.2114821225404739,0.2123263329267501,-0.6962763071060181,0.0
-0.1059866100549697,0.0128468638285994,0.0136343520134687,-0.401436448097229,0.0
-0.0198875069618225,0.0019111119909211,0.0005466747679747,-0.0595408678054809,0.0
-0.2255656123161316,0.0009635619353502,0.0013917117612436,-0.8976837396621704,0.2544222203106022
-0.0890399292111396,0.0114222839474678,0.0086459210142493,-1.0411754846572876,0.0
-0.0016678338870406,4.413010537973605e-05,0.0001598012313479,-0.7009168863296509,0.0
-0.0402164757251739,0.0924057215452194,0.0921087712049484,-0.5006710290908813,0.3499325752006792
0.0056954468600451,0.0001844025973696,5.764684374298668e-06,-0.4096319675445556,0.0
-0.0673281401395797,0.0384553484618663,0.0481712892651557,-0.5761703252792358,0.2936145122115458
-0.0534203462302684,0.0020164181478321,0.0007682192954234,-0.0931259393692016,0.0
-0.1347600817680359,0.1106390580534935,0.0839096009731292,-0.413094162940979,-0.1442345150383579
-0.0432722382247448,0.031999010592699,0.0133414519950747,-0.1668894290924072,0.2173913349915938
-0.0272044632583856,0.0034296666271984,0.0050533036701381,0.0294622182846069,0.0
-0.4846121966838836,0.0322004966437816,0.0273780152201652,-0.7015722990036011,0.6718529316201154
0.0154258469119668,0.0001269462663913,0.0002432854962535,-0.0633237361907959,0.0
-0.3758358359336853,0.0682630836963653,0.0653179138898849,-0.3792458772659302,0.6396559647160612
-0.4291724860668182,0.036905325949192,0.041798148304224,-0.6601260900497437,0.2569875911700784
-0.2997396886348724,0.0105639332905411,0.0112486854195594,-0.8476170301437378,0.2037512670099169
-0.301173061132431,0.0576994977891445,0.05288602784276,-0.4509795904159546,0.5211021056352516
0.0304787717759609,0.0002770473947748,0.0003815124509856,-0.5739108324050903,0.009027155185985
-0.3124222159385681,0.0330472104251384,0.0368063561618328,-0.0727653503417968,0.5263649148445873
-0.3074226975440979,0.0808926746249198,0.0789596363902092,-0.500464916229248,0.0405051839175681
-0.3110615015029907,0.0267712585628032,0.027801850810647,-0.3860785961151123,0.1656188113358044
-0.0811168327927589,0.004976631142199,0.0080010881647467,-0.3636956214904785,0.1644807810441229
-0.4497296512126922,0.0010288526536896,0.0033016458619385,-0.4133355617523193,0.4222121510583123
-0.1743947863578796,0.0035496393684297,0.006201081443578,0.052239179611206,0.2706794147054484
-0.4733196794986725,0.145043283700943,0.1281410008668899,-0.2400113344192505,0.1038570640698018
-0.2441799193620681,0.0049187671393156,0.0046334266662597,-0.1191180944442749,0.1903861713999839
-0.0987171232700347,0.0097481068223714,0.0103137427940964,-0.4935919046401977,0.0
-0.3414703905582428,0.0302225071936845,0.0313983261585235,-0.079793095588684,0.182802591666501
-0.3595196902751922,0.0287388060241937,0.0303026475012302,-0.2351865768432617,0.1920855688969364
-0.2711889445781708,0.0632899180054664,0.0739494934678077,-0.1722770929336547,0.0
-0.2899527549743652,0.0927302241325378,0.0967573300004005,-0.269088864326477,0.0
-0.3154301643371582,0.0021967822685837,0.0037415479309856,-0.2716069221496582,0.3820703132874871
-0.4200070798397064,0.0410111322999,0.033276867121458,-0.2913459539413452,0.6245640368356777
0.0271979756653308,0.0007158949156291,0.0003908623184543,-0.3288353681564331,0.0
-0.1324129849672317,0.0297569241374731,0.0342845954000949,-0.387393593788147,-0.0278179864671229
-0.0035694856196641,0.0143761504441499,0.0183597821742296,-0.2304818630218505,-0.1422439999194298
0.1531243324279785,0.0063951821066439,5.260335001366912e-06,0.1439697742462158,-0.1704829501100346
-0.0681377053260803,0.016143200919032,0.0156637448817491,-0.1891708374023437,0.1991113987938675
0.0144559293985366,3.594223301206512e-07,0.0001309211511397,-0.1365059614181518,0.0
-0.0734825804829597,0.0022202336695045,0.0032375517766922,-0.241735577583313,0.0264139332317976
-0.038436971604824,0.0020958930253982,0.0036134412512183,-0.3074784278869629,0.0
-0.0380736552178859,0.0210759732872247,0.0211110804229974,-0.0478986501693725,0.1820037295689295
-0.2560866177082062,0.1706727892160415,0.1679693311452865,-0.2843208312988281,0.6323768951016016
-0.3410017788410187,0.0297811105847358,0.0295740328729152,-0.3244396448135376,0.5186837562644039
-0.3790397047996521,0.0287508312612772,0.0257575679570436,-0.508576512336731,0.234125051536739
0.0446736961603164,0.0013229298638179,2.8874144845758565e-05,-0.2989760637283325,0.0
-0.482688158750534,0.030662378296256,0.0321130231022834,-0.7799333333969116,0.3102552975985297
-0.3104999959468841,0.0114109935238957,0.0126521354541182,-0.7186664342880249,0.4158264698921995
-0.4062522351741791,0.0167439319193363,0.0154094286262989,-0.8525882959365845,0.531247073983012
-0.0520666539669036,0.0029653061646968,0.0054461173713207,-0.7212196588516235,0.0
-0.1146162524819374,0.029828991740942,0.0272793918848037,-0.5365499258041382,-0.0476028047970994
0.0092789260670542,1.9066275854129344e-05,0.000363711907994,-0.7364979982376099,0.0
-0.2386583685874939,0.0785370618104934,0.0749495401978492,-0.8470355272293091,-0.0151271145839061
0.0274322815239429,0.0005494114011526,3.919837763532996e-05,-0.6127697229385376,0.0
-0.3922461271286011,0.0024032869841903,0.0059398259036242,-0.7009149789810181,0.3453904865433135
-0.3136867880821228,0.0636628493666648,0.0535953044891357,-0.7901910543441772,0.0956647566944595
-0.3271733224391937,0.0656644403934478,0.0755734145641326,-0.6488531827926636,0.6137807244327983
-0.4475906491279602,0.0488812252879142,0.0506239049136638,-0.7247852087020874,0.2421851053751732
-0.0258467365056276,0.012108857743442,0.005968905519694,-0.1796540021896362,-0.0656531029962693
0.0142693519592285,3.1582087103743106e-05,2.9574355721706524e-05,-0.1756062507629394,0.0
-0.4419348239898681,0.0588218942284584,0.0522350706160068,-0.5564932823181152,0.6809773806544966
0.0196804199367761,3.442121669650078e-05,1.4697588994749822e-06,-0.1586890220642089,0.0
-0.2851178646087646,0.0185462702065706,0.0305005870759487,-0.63581383228302,0.1590896606969699
-0.051072534173727,0.0018561173928901,0.0014779495541006,-0.4305506944656372,0.0
-0.0071131214499473,0.0494905672967433,0.054556731134653,-0.2995842695236206,0.2448563645849573
-0.1248761489987373,0.0625903606414794,0.0659791380167007,-0.4479297399520874,-0.1214949628516495
-0.5606443285942078,0.0187327675521373,0.0148923881351947,-1.0043922662734983,0.4599810366441736
-0.1115695238113403,0.0160178337246179,0.0149519322440028,-0.6916054487228394,0.0
-0.0376401916146278,0.0120724393054842,0.0116349281743168,-0.5434467792510986,-0.0589380425178973
-0.1715770661830902,0.2813049256801605,0.2817640602588653,-0.6785615682601929,-0.3391314716898952
-0.4597209692001343,0.0893904268741607,0.071345679461956,-0.6811789274215698,0.7441224510760186
-0.515296220779419,0.1210182160139083,0.1050297692418098,-0.4543749094009399,0.2077467530057807
-0.0105137731879949,0.0002602398744784,0.0005007191211916,-0.2426638603210449,0.0
0.012120216153562,3.073493644478731e-05,1.9284019799670205e-05,-0.2348577976226806,0.0
-0.2744045257568359,0.0519049987196922,0.0579822547733783,-0.290687084197998,0.5266939608200566
-0.0016977302730083,0.0001457027974538,0.0001162287226179,-0.4049975872039795,0.0
-0.2554648518562317,0.0776686519384384,0.0761024132370948,-0.6100102663040161,0.4917887622596119
-0.0231077708303928,0.0013862914638593,0.0028830538503825,-0.372309923171997,0.0828431386784901
-0.003902961499989,0.0587978847324848,0.0454384014010429,-0.0578160285949707,-0.2413293193806209
-0.1689005196094513,0.1278630942106247,0.1390220075845718,-0.3858817815780639,0.5351927592638733
0.0645404234528541,4.78042193208239e-06,3.281104000052437e-05,-0.1825418472290039,0.0
-0.0603020526468753,0.0121796187013387,0.0152967562898993,-0.533094048500061,0.1800330825944481
-0.2078311592340469,0.077303223311901,0.0796374157071113,-0.5963481664657593,0.4932323332409083
-0.5343941450119019,0.05319794267416,0.0486129149794578,-0.573697566986084,0.769730973942403
0.0114030754193663,2.153566811102792e-06,1.0489903615962248e-05,-0.5747407674789429,0.0
-0.2335637211799621,0.0216111429035663,0.028821337968111,-0.4281193017959595,0.3903863073340149
-0.3262271285057068,0.0018629032419994,0.0015676844632253,-0.3884129524230957,0.3011272991664423
-0.0426068231463432,0.0167998373508453,0.0179597586393356,-0.3627611398696899,0.1864627959956732
-0.4596759080886841,0.1288994699716568,0.1157854050397872,-0.336997389793396,0.8294634535839908
-0.0037794867530465,9.010724170366302e-06,8.101749813249626e-07,-0.3740048408508301,0.0
-0.1319950819015503,0.0192099697887897,0.0157528147101402,-0.4552184343338012,0.0
-0.3074746131896972,0.0407694727182388,0.0374549552798271,-0.9941750764846802,0.1228574552858424
-0.0594406239688396,0.0053023356013,0.0031002829782664,-0.8157302141189575,0.0
-0.0957745090126991,0.0044706827029585,0.0039156712591648,-0.6362251043319702,0.1976077941248971
-0.0478375107049942,0.0054100630804896,0.0101390788331627,-0.6664294004440308,0.0
-0.0744694247841835,0.014766295440495,0.0104987258091568,-0.8188551664352417,0.1986763934354504
-0.36282679438591,0.0024923358578234,0.00251100724563,-0.7949215173721313,0.4243043482209399
-0.0220189243555068,0.000759583315812,0.0011952379718422,-0.8649789094924927,0.0
0.009673248976469,5.140721896168543e-06,2.201125880674226e-06,-0.8387619256973267,0.0
0.0081656211987137,0.000108440312033,6.906650924065616e-06,-0.7944666147232056,0.0
-0.1788776814937591,0.0231658555567264,0.0241506714373826,-0.7097479104995728,0.357062031715887
-0.0490117222070694,0.00140435481444,0.0021783798001706,-0.6619645357131958,0.0
-0.0225634612143039,0.0031618466600775,0.0014954241923987,-0.9521828889846802,0.0
-0.5440878868103027,0.0006043903995305,0.0010873754508793,-0.5843156576156616,0.5252923656462019
-0.1264262199401855,0.0241066571325063,0.020290246233344,-1.2589153051376345,0.0
-0.0137328458949923,0.0005588615313172,0.0007668462931178,-0.8904324769973755,0.0
-0.2322738170623779,0.0361559428274631,0.0382388345897197,-0.8867813348770142,0.4422976332667544
-0.3483247458934784,0.1330144107341766,0.129476249217987,-0.7288476228713989,0.0
-0.411623477935791,0.1992892324924469,0.1934832334518432,-0.8176490068435669,-0.0367496849258347
-0.1242378950119018,0.046700544655323,0.0433970466256141,-0.9586893320083618,0.3479206926297915
-0.0201211050152778,0.0010339847067371,0.0014111202908679,-0.8626912832260132,0.0
-0.0064761899411678,0.0080625144764781,0.0205277483910322,-0.7360817193984985,0.1419713525717922
0.0082810316234827,0.0414449721574783,0.0467658825218677,-0.9696303606033324,-0.2181047170942549
-0.4629243314266205,0.172960415482521,0.1553288400173187,-0.774091362953186,0.887018518650563
0.0059814546257257,7.016223662503762e-06,0.0003996491432189,-0.7256406545639038,0.0
-0.220110535621643,1.5470931202798965e-07,0.0001514018076704,-0.731674075126648,0.238691744566605
-0.0407350435853004,0.0014969587791711,0.0026813002768903,-0.4383155107498169,0.0
-0.4143153429031372,0.0703148767352104,0.0721518620848655,-0.8805378675460815,0.1686706883236538
0.0110716801136732,3.376623226358788e-06,1.2319895859036478e-06,-0.6180363893508911,0.0
-0.0155474543571472,0.0014478523517027,0.0007280913414433,-0.5144834518432617,0.0
-0.4760572910308838,0.1301748752593994,0.1274466812610626,-0.9384673833847046,0.1335970528911281
-0.0003075804561376,4.597716906573624e-05,7.356205605901778e-05,-0.742672324180603,0.0
-0.5121617317199707,0.0068535949103534,0.0070760999806225,-0.8282738924026489,0.4428102904553058
-0.1367240995168686,0.0070106848143041,0.0086574349552392,-0.736611008644104,0.2316250944937279
